utt_id,dataset,speaker,accent,cefr,condition,mode,chunk_ms,left_ctx_ms,ref_text,hyp_text,duration_s,wer,cer,n_ref_words,substitutions,deletions,insertions,proc_time_s,rtf,mean_chunk_proc_s,algorithmic_latency_ms
svarah_02673,svarah,,Nepali,,stream_640ms,streaming,640.0,2000.0,"every community wears their traditional uniform and they gather in one place and celebrate Phulpati Shobha Yatra, shows different cultural and traditional dance and art forms and",If community. wears their traditional uniform and the gathering in a one piece. and say full time. Shobha. Yatra. show different cultures. and traditional dance. and art for and,18.25,0.4074074074074074,0.1807909604519774,27,9,0,2,5.8198,0.3189,0.2007,640.0
svarah_02726,svarah,,Odia,,stream_640ms,streaming,640.0,2000.0,"Show my APY pension amount, my PRAN number is 554985533897",Show my APY - pension am - my pra number is 5. five four 9 8 5 5 3 3 8 9 7,9.804,1.4,0.42105263157894735,10,3,0,11,2.5503,0.2601,0.1594,640.0
svarah_02748,svarah,,Telugu,,stream_640ms,streaming,640.0,2000.0,Illegal immigration to India has continued but is now mostly economic and is not limited to Hindus alone.,the image to India has continued. but is now most economical. and is not limited to Hindus. alone.,8.869,0.2222222222222222,0.17307692307692307,18,4,0,0,2.2242,0.2508,0.1589,640.0
svarah_02756,svarah,,Maithili,,stream_640ms,streaming,640.0,2000.0,The art and craft of my state,. and craft of my stee -,2.135,0.42857142857142855,0.3448275862068966,7,1,2,0,0.6159,0.2884,0.154,640.0
svarah_02768,svarah,,Malayalam,,stream_640ms,streaming,640.0,2000.0,31 January 2020,30 First January 20th,7.209,1.0,0.6,3,2,0,1,2.2702,0.3149,0.1892,640.0
svarah_02773,svarah,,Tamil,,stream_640ms,streaming,640.0,2000.0,Give me a list of the contacts I sent money to last week,Give me a list of contacts. I sent. money to last week.,3.816,0.07692307692307693,0.07142857142857142,13,0,1,0,1.2668,0.332,0.2111,640.0
svarah_00021,svarah,,Hindi,,stream_1280ms,streaming,1280.0,2000.0,it is something which gives you warmth and the flavours are very different from the kind of food we as North Indians eat.,it is something which you warmth. and the flavors. are very different. from the kind of food. we have. North Indians eat.,13.541,0.13043478260869565,0.08333333333333333,23,2,1,0,1.8735,0.1384,0.1703,1280.0
svarah_00024,svarah,,Punjabi,,stream_1280ms,streaming,1280.0,2000.0,"on each and every subject and he definitely deals with, handles all the good part of the happenings around the world.",on each and every subject. and heat depth. . with handles. all the good. part. of. happenings around. the world.,12.181,0.19047619047619047,0.14782608695652175,21,2,2,0,1.5791,0.1296,0.1579,1280.0
svarah_00037,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,our local traditions and beliefs by giving an opportunity,our local tradition. and beliefs by giving an opportunity.,3.909,0.1111111111111111,0.017543859649122806,9,1,0,0,0.6142,0.1572,0.1536,1280.0
svarah_00038,svarah,,Nepali,,stream_1280ms,streaming,1280.0,2000.0,Are there any vaccination centres available in South Goa district for age group 18+ years,Are there any b - in Doseb? in South God? district for age group. 18 plus. years.,7.096,0.3333333333333333,0.3409090909090909,15,4,0,1,0.9831,0.1386,0.1638,1280.0
svarah_00053,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,"The radiation, the chemotherapy, everything, every every option for cancer treatment is available over here and it is largely used not only by the people of Gujarat but also by the nearby states.","The radiation, the... the chemotherapy. everything, every... option. cancer treatment. is available over and is it. largely used not only by the people. of Gujarat but also by the nearby states.",14.365,0.18181818181818182,0.1099476439790576,33,2,3,1,3.2251,0.2245,0.2687,1280.0
svarah_00081,svarah,,Marathi,,stream_1280ms,streaming,1280.0,2000.0,The major challenge faced by students in Maharashtra,The major challenge. faced by students in Maasai.,3.224,0.125,0.1346153846153846,8,1,0,0,0.4882,0.1514,0.1627,1280.0
svarah_00082,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,Can you speak the five dates that you remember?,Can you s - the five dates that you remember?,3.647,0.1111111111111111,0.08695652173913043,9,1,0,0,0.4688,0.1285,0.1563,1280.0
svarah_00088,svarah,,Hindi,,stream_1280ms,streaming,1280.0,2000.0,Can I avail any extra discount offers on Cereals this year?,Can I avail any ex - discount offers? on cereals this year,3.91,0.09090909090909091,0.05172413793103448,11,1,0,0,0.6725,0.172,0.1681,1280.0
svarah_00089,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,main medium of communication has been Gujarati,"Main, Medium. of communication has been Gujrati.",4.068,0.14285714285714285,0.021739130434782608,7,1,0,0,0.6494,0.1597,0.1623,1280.0
svarah_00106,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,this incident was the third major attack this week.,This incident was the third major attack this week.,2.371,0.0,0.0,9,0,0,0,0.3711,0.1565,0.1856,1280.0
svarah_00168,svarah,,Konkani,,stream_1280ms,streaming,1280.0,2000.0,The brand of Ambipur Car Freshener Gel I recieved is not correct,the brand of MVP. car freshener jet I received is not correct.,4.373,0.25,0.140625,12,3,0,0,0.9545,0.2183,0.2386,1280.0
svarah_00169,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,There was a movie called What's your Raashee which was based on that book.,There was a movie called What's a... Rashi which was based on that. book.,5.405,0.14285714285714285,0.0958904109589041,14,2,0,0,1.1219,0.2076,0.2244,1280.0
svarah_00180,svarah,,Maithili,,stream_1280ms,streaming,1280.0,2000.0,gajar halwa I did not know anything about it so I started watching videos on YouTube and then I,"Ghazar Halwa I did not know anything it, so So I started watching videos on YouTube and then I",9.032,0.15789473684210525,0.08421052631578947,19,3,0,0,1.4103,0.1561,0.1763,1280.0
svarah_00191,svarah,,Malayalam,,stream_1280ms,streaming,1280.0,2000.0,"Christmas is observed with great merriment by Christians of various denominations, including Catholics and Protestants, throughout Assam.",Christmas is obsolete. with Great Mary. by Christians of various denominations. including Catholics and Protestants. throughout Assam.,9.384,0.11764705882352941,0.08955223880597014,17,2,0,0,1.324,0.1411,0.1655,1280.0
svarah_00230,svarah,,Assamese,,stream_1280ms,streaming,1280.0,2000.0,How has the English language influenced your culture and identity?,How he is doing this language? influenced your culture? and identity.,4.92,0.4,0.18461538461538463,10,3,0,1,0.6186,0.1257,0.1547,1280.0
svarah_00251,svarah,,Nepali,,stream_1280ms,streaming,1280.0,2000.0,what's the weather forecast for today,Watch the video for the next video. for today?,2.799,1.0,0.5945945945945946,6,3,0,3,0.4852,0.1734,0.1617,1280.0
svarah_00257,svarah,,Maithili,,stream_1280ms,streaming,1280.0,2000.0,Can you track the application status on National Scholarship portal for my mobile number 96131179914,Can you track the applications? status on National Scholar? Portal for my number. number. 961. three one one seven nine nine 4.,9.255,0.7333333333333333,0.42,15,4,0,7,1.2934,0.1397,0.1617,1280.0
svarah_00265,svarah,,Sindhi,,stream_1280ms,streaming,1280.0,2000.0,in yoga helps to stabilize our body,in yoga helps to stay our body,4.869,0.14285714285714285,0.17142857142857143,7,1,0,0,0.6091,0.1251,0.1523,1280.0
svarah_00322,svarah,,Marathi,,stream_1280ms,streaming,1280.0,2000.0,The dialects,The dialects,1.662,0.0,0.0,2,0,0,0,0.3025,0.182,0.1513,1280.0
svarah_00340,svarah,,Urdu,,stream_1280ms,streaming,1280.0,2000.0,orderly development and progress,Orderly developed and Progress,2.68,0.25,0.09375,4,1,0,0,0.453,0.169,0.151,1280.0
svarah_00397,svarah,,Tamil,,stream_1280ms,streaming,1280.0,2000.0,to underprivileged and marginalized communities,to underprivileged and marginalized communities.,3.25,0.0,0.0,5,0,0,0,0.4897,0.1507,0.1632,1280.0
svarah_00398,svarah,,Bodo,,stream_1280ms,streaming,1280.0,2000.0,Though it was celebrated by the Bodos in a traditional way,DAW was celebrated by the... borders in a traditional way.,4.532,0.2727272727272727,0.20689655172413793,11,2,1,0,0.6452,0.1424,0.1613,1280.0
svarah_00406,svarah,,Hindi,,stream_1280ms,streaming,1280.0,2000.0,My favorite quote is from a classic play named A Woman of No Importance by Oscar Wilde.,My favorite quote. is from a classic play. named a woman of no Importance by Oscar Wilde.,6.88,0.0,0.0,17,0,0,0,1.0002,0.1454,0.1667,1280.0
svarah_00413,svarah,,Nepali,,stream_1280ms,streaming,1280.0,2000.0,I feel this is the best way to preserve the nature in urban areas.,I feel this is the best way to preserve the nature in urban areas.,4.304,0.0,0.0,14,0,0,0,0.6816,0.1584,0.1704,1280.0
svarah_00434,svarah,,Malayalam,,stream_1280ms,streaming,1280.0,2000.0,"So here we are a state that boasts of 100% literacy, which means that all our citizens,",So here we are. a state that was of. 100 % literacy. which means that all... citizens.,7.56,0.11764705882352941,0.09523809523809523,17,1,1,0,0.984,0.1302,0.164,1280.0
svarah_00461,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,It got stick it just went on sticking and tearing,It got sticky. just went on. sticking and there.,4.159,0.3,0.16326530612244897,10,2,1,0,0.7784,0.1871,0.1946,1280.0
svarah_00487,svarah,,Odia,,stream_1280ms,streaming,1280.0,2000.0,"Simon Commission, was a group of seven Members of Parliament under the chairmanship of Sir John Simon.",known as Simon Com... was a group of seven men. of parliament. under the Chairmanship of the Board of Trustees. out John's I am,8.45,0.7058823529411765,0.48,17,5,0,7,1.7008,0.2013,0.243,1280.0
svarah_00514,svarah,,Dogri,,stream_1280ms,streaming,1280.0,2000.0,And it's highly impacted our business.,and it is all impacted over. business.,2.347,0.6666666666666666,0.24324324324324326,6,3,0,1,0.3787,0.1613,0.1893,1280.0
svarah_00515,svarah,,Odia,,stream_1280ms,streaming,1280.0,2000.0,The role of the members of the legislative assembly,and the rule of the... of the legislature. Assembly.,3.34,0.4444444444444444,0.29411764705882354,9,2,1,1,0.5101,0.1527,0.17,1280.0
svarah_00541,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,handle codes of conduct and there is one to investigate into Corruption into selections and one is I think,And I'll go to the conduct and then is one to investigate into. correct engine into selections one is I think,9.756,0.47368421052631576,0.24528301886792453,19,5,1,3,2.2172,0.2273,0.2772,1280.0
svarah_00544,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,and the social is like disconnect between upper class and lower class,and the social is like disconnect between operators. class and lower class.,4.954,0.08333333333333333,0.10144927536231885,12,1,0,0,0.6296,0.1271,0.1574,1280.0
svarah_00601,svarah,,Konkani,,stream_1280ms,streaming,1280.0,2000.0,Why did it take 8 hours to deliver my order when I was told that it would be delivered in 7 minutes,Why did it take? 8 hours to deliver? my order when I... was told that it was not the right thing to do. would be delivered in 7 minutes.,7.523,0.3181818181818182,0.30303030303030304,22,0,0,7,1.0415,0.1384,0.1736,1280.0
svarah_00605,svarah,,Urdu,,stream_1280ms,streaming,1280.0,2000.0,"Show my APY pension amount,",Show my AP by... pension amount.,2.439,0.4,0.07692307692307693,5,1,0,1,0.6843,0.2806,0.3421,1280.0
svarah_00606,svarah,,Dogri,,stream_1280ms,streaming,1280.0,2000.0,"Yes, I had","Yes, I had.",1.185,0.0,0.0,3,0,0,0,0.1519,0.1282,0.1519,1280.0
svarah_00688,svarah,,Bodo,,stream_1280ms,streaming,1280.0,2000.0,those places,those places.,1.2,0.0,0.0,2,0,0,0,0.1403,0.1169,0.1403,1280.0
svarah_00690,svarah,,Bengali,,stream_1280ms,streaming,1280.0,2000.0,Please show me the reciept of my Credit Card bill.,Please show me. the receipt of my credit card bill.,3.862,0.1,0.04081632653061224,10,1,0,0,0.6419,0.1662,0.1605,1280.0
svarah_00697,svarah,,Punjabi,,stream_1280ms,streaming,1280.0,2000.0,"Yelaneeru Ghat in Kudremukh in Chikkamagaluru district of Karnataka, India",Yellow Niru ghat in kudram IN CHIKMALURU. district of Karnataka. India.,5.998,0.4,0.1917808219178082,10,3,0,1,0.9261,0.1544,0.1852,1280.0
svarah_00720,svarah,,Assamese,,stream_1280ms,streaming,1280.0,2000.0,My passion for riding bikes existed probably since I saw my grandfather's old RX100 Then came the movie Dhoom and I was probably 12 years old by then,my patience for writing bikes existed probably since I saw my grandfather. old RX -100. then came the movie too man I was probably 12 years old by then.,10.538,0.25,0.10067114093959731,28,6,0,1,1.5519,0.1473,0.1724,1280.0
svarah_00721,svarah,,Nepali,,stream_1280ms,streaming,1280.0,2000.0,Are thers any nearby vaccination center,Are there any nearby vaccination center?,2.466,0.16666666666666666,0.02564102564102564,6,1,0,0,0.309,0.1253,0.1545,1280.0
svarah_00722,svarah,,Malayalam,,stream_1280ms,streaming,1280.0,2000.0,how is the traffic around city center,How is the traffic around? cities and earth?,2.421,0.42857142857142855,0.2702702702702703,7,2,0,1,0.3386,0.1398,0.1693,1280.0
svarah_00732,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,"Even from young age,like, students from standard 8, 9 are also taught how they will get job or how they will set up business","even from young age like a student from standard -9, I also taught how will get job or how they will set up business.",10.023,0.2,0.10655737704918032,25,2,2,1,1.5382,0.1535,0.1923,1280.0
svarah_00801,svarah,,Sindhi,,stream_1280ms,streaming,1280.0,2000.0,post exercise and provide a kind of mental clarity,post exercise and provide a kind of mentorship. clarity.,5.435,0.1111111111111111,0.12,9,1,0,0,1.1065,0.2036,0.2213,1280.0
svarah_00813,svarah,,Odia,,stream_1280ms,streaming,1280.0,2000.0,"Rather, there are several several local stories and several legends which are from each of the former princely states.","So, uh... there are several. several local stories. and several legends. which are... each of the part model. princely. states.",14.466,0.2631578947368421,0.15517241379310345,19,2,1,2,2.1636,0.1496,0.1803,1280.0
svarah_00814,svarah,,Malayalam,,stream_1280ms,streaming,1280.0,2000.0,Always check a company's stock price performance and fundamental stability before investing in them.,Always check your account. stock price. performance and fundamental stability. before. investing in them.,7.521,0.14285714285714285,0.12121212121212122,14,2,0,0,0.9698,0.129,0.1616,1280.0
svarah_00836,svarah,,Telugu,,stream_1280ms,streaming,1280.0,2000.0,It's beautiful.,It's beautiful. It's...,2.04,0.5,0.35714285714285715,2,0,0,1,0.3467,0.1699,0.1733,1280.0
svarah_00878,svarah,,Odia,,stream_1280ms,streaming,1280.0,2000.0,and there is Konar Chandrabhaga beach.,And... Konaal Chandra Bhaag. Beach.,3.92,0.6666666666666666,0.3783783783783784,6,3,1,0,0.66,0.1684,0.165,1280.0
svarah_00887,svarah,,Konkani,,stream_1280ms,streaming,1280.0,2000.0,Long drives are his first love and I would say I am a professional passenger.,"Long drives, ice for - love. I would say I'm a professional passenger",5.12,0.4,0.19736842105263158,15,3,3,0,0.6409,0.1252,0.1602,1280.0
svarah_00898,svarah,,Konkani,,stream_1280ms,streaming,1280.0,2000.0,Start a new email to George Brown,Start a new email. to George Brown.,2.8,0.0,0.0,7,0,0,0,0.492,0.1757,0.164,1280.0
svarah_00921,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,as face packs or hair packs.,as um bags or hair. bags.,3.403,0.5,0.37037037037037035,6,3,0,0,0.4267,0.1254,0.1422,1280.0
svarah_00938,svarah,,Bengali,,stream_1280ms,streaming,1280.0,2000.0,I love doing nature photography.,I love. doing nature photo.,3.16,0.2,0.1935483870967742,5,1,0,0,0.4559,0.1443,0.152,1280.0
svarah_00950,svarah,,Urdu,,stream_1280ms,streaming,1280.0,2000.0,What's the brokarage rate for investing in stocks through Repco Finance,What's the brokerage rate? for investing in stocks? through Repcofina.,4.414,0.2727272727272727,0.07042253521126761,11,2,1,0,0.6993,0.1584,0.1748,1280.0
svarah_00964,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,I do much Riyaz or practice before the recording session.,I do much reality or practice. before the recording session.,4.089,0.1,0.10714285714285714,10,1,0,0,0.7205,0.1762,0.1801,1280.0
svarah_00982,svarah,,Assamese,,stream_1280ms,streaming,1280.0,2000.0,1109,eleven hundred nine,1.696,3.0,4.75,1,1,0,2,0.3027,0.1785,0.1513,1280.0
svarah_00989,svarah,,Punjabi,,stream_1280ms,streaming,1280.0,2000.0,2020 - 2021,2020 -,3.328,0.5,0.5555555555555556,2,0,1,0,1.4807,0.4449,0.4936,1280.0
svarah_00992,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,what is the time in london right now,What is the time? in London right now? now?,3.203,0.125,0.1111111111111111,8,0,0,1,0.4712,0.1471,0.1571,1280.0
svarah_00999,svarah,,Tamil,,stream_1280ms,streaming,1280.0,2000.0,How do I activate my Yono SBI wallet?,"How do I activate? my, you know, USB? valid?",3.162,0.5,0.2777777777777778,8,3,0,1,0.5193,0.1642,0.1731,1280.0
svarah_01028,svarah,,Odia,,stream_1280ms,streaming,1280.0,2000.0,some small odd jobs.,some small or jobs,1.992,0.25,0.10526315789473684,4,1,0,0,0.311,0.1562,0.1555,1280.0
svarah_01036,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,"It has been producing various dramas, plays on social and economic issues and many novels have been adapted into these plays and dramas",it has been producing. various dramas play on social media. and economic issues. and many novels have been. adapted into this place. dramas.,12.321,0.21739130434782608,0.11194029850746269,23,3,1,1,2.0978,0.1703,0.2098,1280.0
svarah_01077,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,Can you name five states of India?,Can you name 5 states? of India?,1.959,0.14285714285714285,0.12121212121212122,7,1,0,0,0.4222,0.2155,0.2111,1280.0
svarah_01163,svarah,,Punjabi,,stream_1280ms,streaming,1280.0,2000.0,I find Nutriorg Organic Groundnut Oil more expensive than other websites,I find new to you. are the organic ground vial. more expensive than other websites.,6.248,0.6363636363636364,0.2638888888888889,11,3,0,4,1.0128,0.1621,0.2026,1280.0
svarah_01176,svarah,,Hindi,,stream_1280ms,streaming,1280.0,2000.0,So I love,So I love,1.814,0.0,0.0,3,0,0,0,0.3044,0.1678,0.1522,1280.0
svarah_01183,svarah,,Telugu,,stream_1280ms,streaming,1280.0,2000.0,who do I think people will care?,Who do I think people will care?,1.815,0.0,0.0,7,0,0,0,0.3427,0.1888,0.1713,1280.0
svarah_01206,svarah,,Maithili,,stream_1280ms,streaming,1280.0,2000.0,"Now, the teachers are focusing more on educating the children, which will surely make the students more educated and a good citizen of country.",No? the teachers are... more on educating the children. which will surely make the students... educated. and a good citizen of the world. country.,13.728,0.20833333333333334,0.17857142857142858,24,1,2,2,1.8178,0.1324,0.1652,1280.0
svarah_01207,svarah,,Malayalam,,stream_1280ms,streaming,1280.0,2000.0,"Yes, English language and learning of English is mandatory in India.",Yes. English. language and learning. of English is mandatory. in Hindi.,6.6,0.09090909090909091,0.030303030303030304,11,1,0,0,0.9543,0.1446,0.159,1280.0
svarah_01237,svarah,,Kashmiri,,stream_1280ms,streaming,1280.0,2000.0,Many music concerts of Kashmiri artists are held in these places so that people,Okay. music concerts of Kashmiri artists are held in these places so that that people can see.,5.58,0.2857142857142857,0.20253164556962025,14,1,0,3,0.868,0.1555,0.1736,1280.0
svarah_01304,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,Can you list all the submitted Renewal scholarship applications on NSP of user with application ID NZ2022211011104111034911 and date of birth 17-7-2018?,Can you list all the submitted renewal? scholarship application. on NSP. of user with application. ID NSP. z 2 0 2 2 2 1 1. 0 1 1 1 0 4 1 1 1 0 four nine 1 1 and date of birth 17. -7 -2018.,19.734,1.0,0.2185430463576159,24,2,0,22,2.7108,0.1374,0.1694,1280.0
svarah_01326,svarah,,Hindi,,stream_1280ms,streaming,1280.0,2000.0,all celebrate and participate in the festivities together.,all celebrated artisans. in the Fed. together.,4.24,0.5,0.3157894736842105,8,3,1,0,0.6494,0.1532,0.1623,1280.0
svarah_01341,svarah,,Hindi,,stream_1280ms,streaming,1280.0,2000.0,So this is how the politics is arranged in the state of Maharashtra.,So the is how the politics... is. arranged in. state of Maharashtra.,7.538,0.15384615384615385,0.08955223880597014,13,1,1,0,0.9446,0.1253,0.1574,1280.0
svarah_01353,svarah,,Hindi,,stream_1280ms,streaming,1280.0,2000.0,"I have always been into doodling and it gradually converted to coloring with pencils, color pencils and then pastel colors and finally it settled down into oil painting. So I have been painting with oil paints since a long, long time now.","I have always been in to do and let. gradually converted. to coloring with. pencils. color pencils, and then pastel color pencils. and finally it settled down in. oil painting. So, I have been painting. with oil. paints since a long, long time now.",23.247,0.16666666666666666,0.07692307692307693,42,5,0,2,3.8005,0.1635,0.2,1280.0
svarah_01393,svarah,,Assamese,,stream_1280ms,streaming,1280.0,2000.0,"I focus on low impact training. If I have an injury or limitation that makes high impact movement difficult, I focus on low impact training such as Tai Chi.","I focus on low impact. training if I haven't injury or limitation that makes high impact movement difficult, I focus on low impact training such as",8.826,0.13793103448275862,0.0718954248366013,29,1,3,0,4.4979,0.5096,0.6426,1280.0
svarah_01398,svarah,,Sindhi,,stream_1280ms,streaming,1280.0,2000.0,it develops ability to work together,It develops ability work together.,4.34,0.16666666666666666,0.08333333333333333,6,0,1,0,0.5866,0.1352,0.1466,1280.0
svarah_01416,svarah,,Urdu,,stream_1280ms,streaming,1280.0,2000.0,"90, 555, 5110, 9780 and 2000",90 555 5000 and ten nine thousand and and 2000,16.271,1.0,1.08,6,2,0,4,2.0898,0.1284,0.1608,1280.0
svarah_01468,svarah,,Konkani,,stream_1280ms,streaming,1280.0,2000.0,Are there any Free vaccination centres which provide Booster Dose of Sputnik.,Are there any f - vaccinations? centers which provide booster dose of spool.,7.053,0.3333333333333333,0.14473684210526316,12,4,0,0,0.9624,0.1364,0.1604,1280.0
svarah_01485,svarah,,Dogri,,stream_1280ms,streaming,1280.0,2000.0,There is no consensus reference standard for the diagnosis of carpal tunnel syndrome.,There is no consensus reference. standard for the diagnosis. of the carpal tube. syndrome.,6.194,0.15384615384615385,0.08333333333333333,13,1,0,1,0.8327,0.1344,0.1665,1280.0
svarah_01502,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,patronization in the state,patternization in the... straight.,1.76,0.5,0.3076923076923077,4,2,0,0,0.3309,0.188,0.1654,1280.0
svarah_01517,svarah,,Urdu,,stream_1280ms,streaming,1280.0,2000.0,Here with AI4Bharat too,here with you. for bar 2,2.85,1.0,0.5217391304347826,4,2,0,2,0.4664,0.1636,0.1555,1280.0
svarah_01529,svarah,,Kashmiri,,stream_1280ms,streaming,1280.0,2000.0,"Further school bus drivers, pay-ons etc also get an opportunity to make some money through these schools","For this bus drivers beyond, such... also get... opportunity to make. some money through these schools.",8.055,0.3333333333333333,0.1941747572815534,18,4,2,0,1.5508,0.1925,0.2215,1280.0
svarah_01535,svarah,,Malayalam,,stream_1280ms,streaming,1280.0,2000.0,I have received the OTP 096739 can you please use that for mobile number 67435223193 to login into Co-win portal.?,"I have received the RTP. 0 9 6 7 3 9 can you please use that for more number? six seven 4 3 5 2, 2, 3 1 9 3. log in Covid -19.",17.102,1.0952380952380953,0.375,21,10,0,13,2.7269,0.1594,0.1948,1280.0
svarah_01543,svarah,,Konkani,,stream_1280ms,streaming,1280.0,2000.0,"What is your learning experience of English language in school, university?",What is your learning experience? of English language? in school universe. university.,4.314,0.09090909090909091,0.1232876712328767,11,0,0,1,0.6298,0.146,0.1574,1280.0
svarah_01589,svarah,,Kashmiri,,stream_1280ms,streaming,1280.0,2000.0,"As far as the goals of education are concerned, the goal of becoming a good person and the goal of becoming a better informed individual are important","as far as the goals of education. are concerned, the goal of the a good person and the goal of becoming a better informed individual are important.",7.77,0.037037037037037035,0.053691275167785234,27,1,0,0,1.2621,0.1624,0.1803,1280.0
svarah_01590,svarah,,Assamese,,stream_1280ms,streaming,1280.0,2000.0,Recommend some Supplement Items products,recommend some supplements. item products.,2.386,0.4,0.05,5,2,0,0,0.3205,0.1343,0.1603,1280.0
svarah_01604,svarah,,Urdu,,stream_1280ms,streaming,1280.0,2000.0,All faiths around the world share a common ethic based on harmony with nature,All feet around the world share a common ethic based on the harmony with God. nature.,9.067,0.21428571428571427,0.15584415584415584,14,1,0,2,1.5212,0.1678,0.1901,1280.0
svarah_01612,svarah,,Nepali,,stream_1280ms,streaming,1280.0,2000.0,"Yes, the book which I read and which has changed my perspective on something","Yes, the book. which I read... and which have changed my perspective on something",9.638,0.07142857142857142,0.02666666666666667,14,1,0,0,1.2139,0.126,0.1517,1280.0
svarah_01613,svarah,,Maithili,,stream_1280ms,streaming,1280.0,2000.0,Mithilanchal is mainly famous for its Makhana and fish industry.,Mitalanchal is many famous for its makhana and fish industry.,6.247,0.2,0.06349206349206349,10,2,0,0,1.4667,0.2348,0.2933,1280.0
svarah_01628,svarah,,Telugu,,stream_1280ms,streaming,1280.0,2000.0,"Initially, I used to think that yoga is very hard to practice.","Initially, I used to think. that yoga is very hard. to practice.",7.051,0.0,0.0,12,0,0,0,0.9795,0.1389,0.1633,1280.0
svarah_01634,svarah,,Dogri,,stream_1280ms,streaming,1280.0,2000.0,and which has caused so much of soil erosion and other,and uh... has called so much of soil erosion and other.,5.11,0.18181818181818182,0.1111111111111111,11,2,0,0,0.6264,0.1226,0.1566,1280.0
svarah_01681,svarah,,Bengali,,stream_1280ms,streaming,1280.0,2000.0,"And I love doing capturing leaves and flowers,",and I but doing capturing. leaves and. the flowers.,7.84,0.25,0.17777777777777778,8,1,0,1,1.2222,0.1559,0.1746,1280.0
svarah_01694,svarah,,Urdu,,stream_1280ms,streaming,1280.0,2000.0,"Hinduism being the major religion, some of the most prominent Hindu festivals here are",Hinduism being the main religion. some of the most prominent Hindu festivals here are,5.133,0.07142857142857142,0.03529411764705882,14,1,0,0,1.1565,0.2253,0.2313,1280.0
svarah_01695,svarah,,Urdu,,stream_1280ms,streaming,1280.0,2000.0,"It instills good manners, the life of a person with his creator, his parents, his wife and children, his relatives, his teachers, etc.","It instills good manners. the life of a person. with its creator his past. his dad, his father, his father, his father, his father, his father, wife, and children. is a little it is teachers. etc.",17.3,0.782608695652174,0.5433070866141733,23,5,0,13,2.6086,0.1508,0.1863,1280.0
svarah_01727,svarah,,Malayalam,,stream_1280ms,streaming,1280.0,2000.0,traditional schools focus on the curriculum at hand.,traditional schools for on the curriculum at hand.,3.199,0.125,0.058823529411764705,8,1,0,0,0.4599,0.1438,0.1533,1280.0
svarah_01733,svarah,,Nepali,,stream_1280ms,streaming,1280.0,2000.0,"Upgradation of State Data Centres, Leveraging Cloud Services for the Startups, Startup Warehouse,","of gradation. of state data center. leveraging cloud services. for the starters. -ups, start -up. warehouse,",8.48,0.5384615384615384,0.10638297872340426,13,4,0,3,1.1734,0.1384,0.1676,1280.0
svarah_01757,svarah,,Odia,,stream_1280ms,streaming,1280.0,2000.0,Recently I visited three historical places which have ruins of Buddhist monasteries and,I visited her. homes. places. which have a rinsed. is tough. monasteries. and,12.389,0.5384615384615384,0.39080459770114945,13,5,1,1,2.4686,0.1993,0.2469,1280.0
svarah_01776,svarah,,Dogri,,stream_1280ms,streaming,1280.0,2000.0,The animal then curses her to a similar fate,the animal then curses her to a... similar fate.,3.692,0.0,0.0,9,0,0,0,0.4846,0.1313,0.1615,1280.0
svarah_01805,svarah,,Bodo,,stream_1280ms,streaming,1280.0,2000.0,throng and climb the Baukungri peak,thrones and climes about free,1.799,0.8333333333333334,0.5142857142857142,6,4,1,0,0.3339,0.1855,0.1669,1280.0
svarah_01817,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,Any discount on Flasks ?,and it is count on flash,1.49,1.25,0.3181818181818182,4,3,0,2,0.3139,0.2108,0.157,1280.0
svarah_01825,svarah,,Hindi,,stream_1280ms,streaming,1280.0,2000.0,is because we celebrate the differences instead of you know fine-combing,"is because we sell... the differences and... of... Um, you know, fine. combing.",8.24,0.25,0.20833333333333334,12,2,0,1,1.1175,0.1356,0.1596,1280.0
svarah_01855,svarah,,Maithili,,stream_1280ms,streaming,1280.0,2000.0,so to incorporate dynamic phrasing and interpretation in a professional way,"So, to incorporate dynamic phrasing and Interpretation in a Profi - way.",4.741,0.09090909090909091,0.09333333333333334,11,1,0,0,0.6938,0.1463,0.1734,1280.0
