utt_id,accent,cefr,ref,baseline_hyp,adapted_hyp,changed,wer_baseline,wer_adapted
l2arctic_YBAA_arctic_a0028,Arabic,,Robbery bribery fraud,robbery bribery fraud,robbery bribery fraud,False,0.0,0.0
l2arctic_YBAA_arctic_a0030,Arabic,,I had faith in them,i had faith in them,i had faith in them,False,0.0,0.0
l2arctic_YBAA_arctic_a0031,Arabic,,They were three hundred yards apart,they were three hundred yards apart,they were three hundred yards apart,False,0.0,0.0
l2arctic_YBAA_arctic_a0032,Arabic,,Since then some mysterious force has been fighting us at every step,since then some mysterious force has been fighting us at every step,since then some mysterious force has been fighting us at every step,False,0.0,0.0
l2arctic_YBAA_arctic_a0036,Arabic,,She turned in at the hotel,she turned in at the hotel,she turned in at the hotel,False,0.0,0.0
l2arctic_YBAA_arctic_a0038,Arabic,,We'll have to watch our chances,we'll have to watch our chances,we'll have to watch our chances,False,0.0,0.0
l2arctic_YBAA_arctic_a0039,Arabic,,The ship should be in within a week or ten days,the ship should be in within a week or ten days,the ship should be in within a week or ten days,False,0.0,0.0
l2arctic_YBAA_arctic_a0041,Arabic,,Meanwhile I'll go out to breathe a spell,meanwhile i'll go out to breathe a spell,meanwhile i'll go out to breathe a spell,False,0.0,0.0
l2arctic_YBAA_arctic_a0042,Arabic,,How could he explain his possession of the sketch,how could he explain his position of the sketch,how could he explain his position of the sketch,False,0.1111111111111111,0.1111111111111111
l2arctic_YBAA_arctic_a0045,Arabic,,He moved away as quietly as he had come,he moved away as quietly as he had come,he moved away as quietly as he had come,False,0.0,0.0
l2arctic_YBAA_arctic_a0047,Arabic,,Close beside him gleamed the white fangs of the wolf dog,close beside him gleamed the white fangs of the wolf dog,close beside him gleamed the white fangs of the wolf dog,False,0.0,0.0
l2arctic_YBAA_arctic_a0052,Arabic,,It was a curious coincidence,it was a curious coincidence,it was a curious coincidence,False,0.0,0.0
l2arctic_YBAA_arctic_a0053,Arabic,,Suddenly his fingers closed tightly over the handkerchief,suddenly his fingers closed tightly over the handkerchief,suddenly his fingers closed tightly over the handkerchief,False,0.0,0.0
l2arctic_YBAA_arctic_a0054,Arabic,,There was nothing on the rock,there was nothing on the rock,there was nothing on the rock,False,0.0,0.0
l2arctic_YBAA_arctic_a0058,Arabic,,I came for information more out of curiosity than anything else,i came for information more out of curiosity than anything else,i came for information more out of curiosity than anything else,False,0.0,0.0
l2arctic_YBAA_arctic_a0060,Arabic,,Anyway no one saw her like that,anyway no one saw her like that,anyway no one saw her like that,False,0.0,0.0
l2arctic_YBAA_arctic_a0062,Arabic,,The men stared into each other's face,the men stared into each other's faces,the men stared into each other's faces,False,0.14285714285714285,0.14285714285714285
l2arctic_YBAA_arctic_a0065,Arabic,,They closed now until his fingers were like cords of steel,they closed now until his fingers were like cords of steel,they closed now until his fingers were like cords of steel,False,0.0,0.0
l2arctic_YBAA_arctic_a0067,Arabic,,Surely I will excuse you she cried,surely i will execuse you she cried,surely i will excuse you she cried,True,0.14285714285714285,0.0
l2arctic_YBAA_arctic_a0071,Arabic,,What was the object of your little sensation,what was the object of your little sensation,what was the object of your little sensation,False,0.0,0.0
l2arctic_YBAA_arctic_a0073,Arabic,,The promoter's eyes were heavy with little puffy bags under them,the promoter's eyes were heavy with little puffey bags under them,the promoter's eyes were heavy with little puffy bags under them,True,0.09090909090909091,0.0
l2arctic_YBAA_arctic_a0076,Arabic,,The gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,False,0.0,0.0
l2arctic_YDCK_arctic_a0003,Korean,,For the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,False,0.0,0.0
l2arctic_YDCK_arctic_a0006,Korean,,God bless 'em I hope I'll go on seeing them forever,god bless em i hope i will go on seeing them forever,god bless em i hope i will go on seeing them forever,False,0.18181818181818182,0.18181818181818182
l2arctic_YDCK_arctic_a0007,Korean,,And you always want to see it in the superlative degree,and you always want to sit in the superative degree,and you always want to sit in the superlative degree,True,0.2727272727272727,0.18181818181818182
l2arctic_YDCK_arctic_a0008,Korean,,Gad your letter came just in time,gad your letter came just in time,ad your letter came just in time,True,0.0,0.14285714285714285
l2arctic_YDCK_arctic_a0010,Korean,,I'm playing a single hand in what looks like a losing game,i'm playing a single hand in what looks like a losing game,iam playing a single hand in what looks like a losing game,True,0.0,0.08333333333333333
l2arctic_YDCK_arctic_a0019,Korean,,I followed the line of the proposed railroad looking for chances,i followed the line of the proposed railroad looking for chances,i followed the line of the proposed railroad looking for chances,False,0.0,0.0
l2arctic_YDCK_arctic_a0020,Korean,,Clubs and balls and cities grew to be only memories,clubs and balls and cities grew to be only memories,clubs and balls and cities grew to be only memories,False,0.0,0.0
l2arctic_YDCK_arctic_a0022,Korean,,Hardly were our plans made public before we were met by powerful opposition,hardly were our plans made public before we were met by powerful opposition,hardly were our plans made public before we were met by powerful opposition,False,0.0,0.0
l2arctic_YDCK_arctic_a0023,Korean,,A combination of Canadian capital quickly organized and petitioned for the same privileges,a combination of canadian capital quickly organized and petitions for the same privileges,a combination of canadian capital quickly organized and petitioned for the same privileges,True,0.07692307692307693,0.0
l2arctic_YDCK_arctic_a0024,Korean,,It was my reports from the north which chiefly induced people to buy,it was my reports from the norse which chiefly induced people to buy,it was my report from the nurse which chiefly induced people to buy,True,0.07692307692307693,0.15384615384615385
l2arctic_YDCK_arctic_a0025,Korean,,I was about to do this when cooler judgment prevailed,i was about to do this when cooler judgment prevailed,i was about to do this when cooler judgment prevailed,False,0.0,0.0
l2arctic_YDCK_arctic_a0026,Korean,,It occurred to me that there would have to be an accounting,it occurred to me that there would have to be an accounting,it occurred to me that there would have to be an accounting,False,0.0,0.0
l2arctic_YDCK_arctic_a0027,Korean,,To my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actual enthusiasm in my favor,False,0.0,0.0
l2arctic_YDCK_arctic_a0028,Korean,,Robbery bribery fraud,robbery bribery flaud,robbery bribery flod,True,0.3333333333333333,0.3333333333333333
l2arctic_YDCK_arctic_a0029,Korean,,Their forces were already moving into the north country,their forces were already moving into the north country,their forces were already moving into the north country,False,0.0,0.0
l2arctic_YDCK_arctic_a0031,Korean,,They were three hundred yards apart,they are three hundred yards apart,they are three hundred yards apart,False,0.16666666666666666,0.16666666666666666
l2arctic_YDCK_arctic_a0032,Korean,,Since then some mysterious force has been fighting us at every step,since then some mysterious force has been fighting us at every step,since then some mysterious force has been fighting us at every step,False,0.0,0.0
l2arctic_YDCK_arctic_a0037,Korean,,I was the only one who remained sitting,i was the only one who remained sitting,i was the only one who remained sitting,False,0.0,0.0
l2arctic_YDCK_arctic_a0038,Korean,,We will have to watch our chances,we will have to watch our chances,we will have to watch our chances,False,0.0,0.0
l2arctic_YDCK_arctic_a0039,Korean,,The ship should be in within a week or ten days,the sheep should in within a week or ten days,the sheep should in within a week or ten days,False,0.18181818181818182,0.18181818181818182
l2arctic_YDCK_arctic_a0040,Korean,,I suppose you wonder why she is coming up here,i suppose you wonder why she's coming up here,i suppose you wonder why she's coming up here,False,0.2,0.2
l2arctic_YDCK_arctic_a0042,Korean,,How could he explain his possession of the sketch,how could he explain his posission of the sketch,how could he explain his position of the sketch,True,0.1111111111111111,0.1111111111111111
l2arctic_YDCK_arctic_a0045,Korean,,He moved away as quietly as he had come,he moved away as quietly as he had come,he moved away as quietly as he had come,False,0.0,0.0
l2arctic_YDCK_arctic_a0046,Korean,,The girl faced him her eyes shining with sudden fear,the girl faced him her eyes shining with sudden fear,the girl faced him her eyes shining with sudden fear,False,0.0,0.0
l2arctic_YDCK_arctic_a0047,Korean,,Close beside him gleamed the white fangs of the wolf dog,close beside him gleamed the white fang of the wolf dog,close beside him gleamed the white fang of the wolf dog,False,0.09090909090909091,0.09090909090909091
l2arctic_YDCK_arctic_a0048,Korean,,He looked at the handkerchief more closely,he looked at the handkerchief more closely,he looked at the handkerchief more closely,False,0.0,0.0
l2arctic_YDCK_arctic_a0051,Korean,,The lace was of a delicate ivory color faintly tinted with yellow,the waist was of a delicate ivory color faintly tinted with yellow,the waist was of a delicate ivory color faintly tinted with yellow,False,0.08333333333333333,0.08333333333333333
l2arctic_YDCK_arctic_a0052,Korean,,It was a curious coincidence,it was a curious coincidence,it was a curious coincidence,False,0.0,0.0
l2arctic_YDCK_arctic_a0053,Korean,,Suddenly his fingers closed tightly over the handkerchief,suddenly his fingers closed tightly over the handkerchief,suddenly his fingers closed tightly over the handkerchief,False,0.0,0.0
l2arctic_YDCK_arctic_a0054,Korean,,There was nothing on the rock,there is nothing on the rock,there is nothing on the rock,False,0.16666666666666666,0.16666666666666666
l2arctic_YDCK_arctic_a0058,Korean,,I came for information more out of curiosity than anything else,i came for information more out of curiosity than anything else,i came for information more out of curiosity than anything else,False,0.0,0.0
l2arctic_YDCK_arctic_a0059,Korean,,His immaculate appearance was gone,his inarticulate appearance was gone,his inarticulate appearance was gone,False,0.2,0.2
l2arctic_YDCK_arctic_a0060,Korean,,Anyway no one saw her like that,anyway no one saw her like that,anyway no one saw her like that,False,0.0,0.0
l2arctic_YDCK_arctic_a0063,Korean,,Yes it was a man who asked a stranger,yes it was a man who asked a stranger,yes it was a man who asked a stranger,False,0.0,0.0
l2arctic_YDCK_arctic_a0064,Korean,,The fourth and fifth days passed without any developments,the fourth and fifth days passed without any development,the fourth and fifth days passed without any development,False,0.1111111111111111,0.1111111111111111
l2arctic_YDCK_arctic_a0067,Korean,,Surely I will excuse you she cried,surely i will excuse you she cried,surely i will excuse you she cried,False,0.0,0.0
l2arctic_YDCK_arctic_a0073,Korean,,The promoter's eyes were heavy with little puffy bags under them,the promoters eyes were heavy with little puffy bags under them,the promoter's eyes were heavy with little puffy bags under them,True,0.09090909090909091,0.0
l2arctic_YKWK_arctic_a0003,Korean,,For the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,False,0.0,0.0
l2arctic_YKWK_arctic_a0005,Korean,,Will we ever forget it,will we ever forget it,will we ever forget it,False,0.0,0.0
l2arctic_YKWK_arctic_a0006,Korean,,God bless 'em I hope I'll go on seeing them forever,god bless them i hope i will go on seeing them forever,god bless them i hope i will go on seeing them forever,False,0.2727272727272727,0.2727272727272727
l2arctic_YKWK_arctic_a0008,Korean,,Gad your letter came just in time,gad your letter came just in time,ged your letter came just in time,True,0.0,0.14285714285714285
l2arctic_YKWK_arctic_a0010,Korean,,I'm playing a single hand in what looks like a losing game,i'm playing a single hand in what looks like a losing game,iam playing a single hand in what looks like a losing game,True,0.0,0.08333333333333333
l2arctic_YKWK_arctic_a0011,Korean,,If I ever needed a fighter in my life I need one now,if i ever needed a fighter in my life i need one now,if i ever needed a fighter in my life i need one now,False,0.0,0.0
l2arctic_YKWK_arctic_a0013,Korean,,He was a head shorter than his companion of almost delicate physique,he was a head shorter than his companion of almost delicate physicue,he was a head shorter than his companion of almost delicate physique,True,0.08333333333333333,0.0
l2arctic_YKWK_arctic_a0018,Korean,,There was a change now,there was a change now,there was a change now,False,0.0,0.0
l2arctic_YKWK_arctic_a0019,Korean,,I followed the line of the proposed railroad looking for chances,i followed the line of the proposed railroad looking for chances,i followed the line of the proposed railroad looking for chances,False,0.0,0.0
l2arctic_YKWK_arctic_a0020,Korean,,Clubs and balls and cities grew to be only memories,clubs and balls and cities grew to be only memories,clubs and balls and cities grew to be only memories,False,0.0,0.0
l2arctic_YKWK_arctic_a0022,Korean,,Hardly were our plans made public before we were met by powerful opposition,hardly were our plans made public before we were met by powerful opposition,hardly were our plans made public before we were met by powerful opposition,False,0.0,0.0
l2arctic_YKWK_arctic_a0023,Korean,,A combination of Canadian capital quickly organized and petitioned for the same privileges,a combination of canadian capital quickly organized and petitioned for the same privileges,a combination of canadian capital quickly organized and petitioned for the same privileges,False,0.0,0.0
l2arctic_YKWK_arctic_a0024,Korean,,It was my reports from the north which chiefly induced people to buy,it was my reports from the north which chierfully induced people to buy,it was my reports from the north which cheerfully induced people to buy,True,0.07692307692307693,0.07692307692307693
l2arctic_YKWK_arctic_a0029,Korean,,Their forces were already moving into the north country,their forces were already moving into the north country,their forces were already moving into the north country,False,0.0,0.0
l2arctic_YKWK_arctic_a0030,Korean,,I had faith in them,i had faith in them,i had faith in them,False,0.0,0.0
l2arctic_YKWK_arctic_a0032,Korean,,Since then some mysterious force has been fighting us at every step,since then some mysterious force has been fighting us at every step,since then some mysterious force has been fighting us at every step,False,0.0,0.0
l2arctic_YKWK_arctic_a0036,Korean,,She turned in at the hotel,she turned in at the hotel,she turned in at the hotel,False,0.0,0.0
l2arctic_YKWK_arctic_a0037,Korean,,I was the only one who remained sitting,i was the only one who remained sitting,i was the only one who remained sitting,False,0.0,0.0
l2arctic_YKWK_arctic_a0039,Korean,,The ship should be in within a week or ten days,the ships should be in within a week or ten days,the ship should be in within a week or ten days,True,0.09090909090909091,0.0
l2arctic_YKWK_arctic_a0040,Korean,,I suppose you wonder why she is coming up here,i suppose you wonder why she is coming up here,i suppose you wonder why she is coming up here,False,0.0,0.0
l2arctic_YKWK_arctic_a0041,Korean,,Meanwhile I'll go out to breathe a spell,meanwhile i'll go out to breathe a spell,meanwhile i'll go out to breathe a spell,False,0.0,0.0
l2arctic_YKWK_arctic_a0042,Korean,,How could he explain his possession of the sketch,how could he explain his possession of the sketch,how could he explain his possession of the sketch,False,0.0,0.0
l2arctic_YKWK_arctic_a0045,Korean,,He moved away as quietly as he had come,he moved away as quietly as he had come,he moved away as quietly as he had come,False,0.0,0.0
l2arctic_YKWK_arctic_a0046,Korean,,The girl faced him her eyes shining with sudden fear,the girl faced him her eyes shining with sudden fear,the girl faced him her eyes shining with sudden fear,False,0.0,0.0
l2arctic_YKWK_arctic_a0047,Korean,,Close beside him gleamed the white fangs of the wolf dog,close beside him gleamed the white fangs of the wolf dog,close beside him gleamed the white fangs of the wolf dog,False,0.0,0.0
l2arctic_YKWK_arctic_a0048,Korean,,He looked at the handkerchief more closely,he looked at the handkerchief more closely,he looked at the handkerchief more closely,False,0.0,0.0
l2arctic_YKWK_arctic_a0052,Korean,,It was a curious coincidence,it was a curious coincidence,it was a curious coincidence,False,0.0,0.0
l2arctic_YKWK_arctic_a0054,Korean,,There was nothing on the rock,there was nothing on the rock,there was nothing on the rock,False,0.0,0.0
l2arctic_YKWK_arctic_a0059,Korean,,His immaculate appearance was gone,his immaculate appearance was gone,his immaculate appearance was gone,False,0.0,0.0
l2arctic_YKWK_arctic_a0062,Korean,,The men stared into each other's face,two men stared into each other's face,two men stared into each other's face,False,0.14285714285714285,0.14285714285714285
l2arctic_YKWK_arctic_a0063,Korean,,Yes it was a man who asked a stranger,yes it was a man who asked a stranger,yes it was a man who asked a stranger,False,0.0,0.0
l2arctic_YKWK_arctic_a0064,Korean,,The fourth and fifth days passed without any developments,the fourth and fifth days passed without any developments,the fourth and fifth days passed without any development,True,0.0,0.1111111111111111
l2arctic_YKWK_arctic_a0067,Korean,,Surely I will excuse you she cried,surely i will excuse you she cried,surely i will excuse you she cried,False,0.0,0.0
l2arctic_YKWK_arctic_a0075,Korean,,There has been a change she interrupted him,there has been no change she interrupted him,there has been no change she interrupted him,False,0.125,0.125
l2arctic_YKWK_arctic_a0076,Korean,,The gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,False,0.0,0.0
l2arctic_ZHAA_arctic_a0003,Arabic,,For the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,for the twentieth time that evening the two men shook hands,False,0.0,0.0
l2arctic_ZHAA_arctic_a0006,Arabic,,God bless 'em I hope I'll go on seeing them forever,god bless them i hope i'll go on seeing them forever,god bless them i hope i'll go on seeing them forever,False,0.09090909090909091,0.09090909090909091
l2arctic_ZHAA_arctic_a0007,Arabic,,And you always want to see it in the superlative degree,and you always want to see it in the superlative degree,and you always want to see it in the superlative degree,False,0.0,0.0
l2arctic_ZHAA_arctic_a0008,Arabic,,Gad your letter came just in time,god your letter came just in time,god your letter came just in time,False,0.14285714285714285,0.14285714285714285
l2arctic_ZHAA_arctic_a0010,Arabic,,I'm playing a single hand in what looks like a losing game,i'm playing a single hand in what looks like a losing game,i'm playing a single hand in what looks like a losing game,False,0.0,0.0
l2arctic_ZHAA_arctic_a0018,Arabic,,There was a change now,there was a change now,there was a change now,False,0.0,0.0
l2arctic_ZHAA_arctic_a0022,Arabic,,Hardly were our plans made public before we were met by powerful opposition,hardly were our plans made public before we were bit by powerful opposition,hardly were our plans made public before we were met by powerful opposition,True,0.07692307692307693,0.0
l2arctic_ZHAA_arctic_a0024,Arabic,,It was my reports from the north which chiefly induced people to buy,it was my riberts from the north which chiefly induced people to buy,it was my ribers from the north which chiefly induced people to buy,True,0.07692307692307693,0.07692307692307693
l2arctic_ZHAA_arctic_a0025,Arabic,,I was about to do this when cooler judgment prevailed,i was about to do this when cooler judgment prevailed,i was about to do this when cooler judgment prevailed,False,0.0,0.0
l2arctic_ZHAA_arctic_a0027,Arabic,,To my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actual enthusiasm in my favor,to my surprise he began to show actual enthusiasm in my favor,False,0.0,0.0
l2arctic_ZHAA_arctic_a0028,Arabic,,Robbery bribery fraud,robbery pribery frot,robbery pribery rot,True,0.6666666666666666,0.6666666666666666
l2arctic_ZHAA_arctic_a0029,Arabic,,Their forces were already moving into the north country,their forces were already moving into the north country,their forces were already moving into the north country,False,0.0,0.0
l2arctic_ZHAA_arctic_a0030,Arabic,,I had faith in them,i had faith in them,i had faith in them,False,0.0,0.0
l2arctic_ZHAA_arctic_a0031,Arabic,,They were three hundred yards apart,they were three hundred yards apart,they were three hundred yards apart,False,0.0,0.0
l2arctic_ZHAA_arctic_a0032,Arabic,,Since then some mysterious force has been fighting us at every step,since then some misserious force has been fighting us at every step,since then some messerious force has been fighting us at every step,True,0.08333333333333333,0.08333333333333333
l2arctic_ZHAA_arctic_a0036,Arabic,,She turned in at the hotel,she turned in at the hotel,she turned in at the hotel,False,0.0,0.0
l2arctic_ZHAA_arctic_a0037,Arabic,,I was the only one who remained sitting,i was the only one who remained sitting,i was the only one who remained sitting,False,0.0,0.0
l2arctic_ZHAA_arctic_a0038,Arabic,,We'll have to watch our chances,we'll have to watch our chances,we'll have to watch our chances,False,0.0,0.0
l2arctic_ZHAA_arctic_a0039,Arabic,,The ship should be in within a week or ten days,the ship should be in within a week or ten days,the ship should be in within a week or ten days,False,0.0,0.0
l2arctic_ZHAA_arctic_a0041,Arabic,,Meanwhile I'll go out to breathe a spell,meanwhile i'll go out to breathe a spell,meanwhile i'll go out to breathe a spell,False,0.0,0.0
l2arctic_ZHAA_arctic_a0042,Arabic,,How could he explain his possession of the sketch,how could he explain his position of the sketch,how could he explain his position of the sketch,False,0.1111111111111111,0.1111111111111111
l2arctic_ZHAA_arctic_a0045,Arabic,,He moved away as quietly as he had come,he moved away as quietly as he had come,he moved away as quietly as he had come,False,0.0,0.0
l2arctic_ZHAA_arctic_a0048,Arabic,,He looked at the handkerchief more closely,he looked at the handkerchief more closely,he looked at the handkerchief more closely,False,0.0,0.0
l2arctic_ZHAA_arctic_a0052,Arabic,,It was a curious coincidence,it was a curious coincidence,it was a curious coincidence,False,0.0,0.0
l2arctic_ZHAA_arctic_a0053,Arabic,,Suddenly his fingers closed tightly over the handkerchief,suddenly his fingers closed tightly over the handkerchief,suddenly his fingers closed tightly over the handkerchief,False,0.0,0.0
l2arctic_ZHAA_arctic_a0059,Arabic,,His immaculate appearance was gone,his immaculate appearance was gone,his immaculate appearance was gone,False,0.0,0.0
l2arctic_ZHAA_arctic_a0060,Arabic,,Anyway no one saw her like that,anyway no one saw hair like that,anyway no one saw her like that,True,0.14285714285714285,0.0
l2arctic_ZHAA_arctic_a0062,Arabic,,The men stared into each other's face,the men stared into each other's face,the men stared into each other's faces,True,0.0,0.14285714285714285
l2arctic_ZHAA_arctic_a0063,Arabic,,Yes it was a man who asked a stranger,yes it was a man who asked a stranger,yes it was a man who asked a stranger,False,0.0,0.0
l2arctic_ZHAA_arctic_a0064,Arabic,,The fourth and fifth days passed without any developments,the fourth and fifth days passed without any development,the fourth and fifth days passed without any development,False,0.1111111111111111,0.1111111111111111
l2arctic_ZHAA_arctic_a0067,Arabic,,Surely I will excuse you she cried,surely i will execuse you she cried,surely i will excuse you she cried,True,0.14285714285714285,0.0
l2arctic_ZHAA_arctic_a0073,Arabic,,The promoter's eyes were heavy with little puffy bags under them,promoter's eyes were heavy with little puffy bags under them,promoter's eyes were heavy with little puffy bags under them,False,0.09090909090909091,0.09090909090909091
l2arctic_ZHAA_arctic_a0075,Arabic,,There has been a change she interrupted him,there has been a change she interrupted him,there has been a change she interrupted him,False,0.0,0.0
l2arctic_ZHAA_arctic_a0076,Arabic,,The gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,the gray eyes faltered the flush deepened,False,0.0,0.0
